para,累积净值,年化收益,最大回撤,最大回撤开始时间,最大回撤结束时间,年化收益/回撤比,盈利笔数,亏损笔数,胜率,每笔交易平均盈亏,盈亏收益比,单笔最大盈利,单笔最大亏损,单笔最长持有时间,单笔最短持有时间,平均持仓周期,最大连续盈利笔数,最大连续亏损笔数,月化收益,币种原始累积净值,币种原始年化收益,币种原始最大回撤,币种原始年化收益/回撤比,回测区间
"[34, 5.0]",0.97,-0.02,-14.95%,2023-09-11 19:00:00,2023-10-24 06:00:00,-0.12,1.0,1.0,50.00%,-1.22%,0.67,5.04%,-7.48%,1 天 22 小时 0 分钟,1 天 5 小时 0 分钟,1 天 13 小时 30 分钟,1.0,1.0,-0.0014374177424523182,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[498, 6.5]",0.92,-0.05,-43.15%,2023-11-09 14:00:00,2024-11-26 18:00:00,-0.12,1.0,1.0,50.00%,-2.60%,0.75,15.37%,-20.57%,20 天 23 小时 0 分钟,18 天 15 小时 0 分钟,19 天 19 小时 0 分钟,1.0,1.0,-0.004387491669651911,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[94, 6.5]",0.98,-0.01,-9.62%,2023-07-26 09:00:00,2023-07-26 20:00:00,-0.13,0.0,1.0,0.00%,-2.00%,,-2.00%,-2.00%,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,1.0,1.0,-0.00101644222134889,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[90, 6.5]",0.98,-0.01,-9.62%,2023-07-26 09:00:00,2023-07-26 20:00:00,-0.13,0.0,1.0,0.00%,-2.00%,,-2.00%,-2.00%,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,1.0,1.0,-0.00101644222134889,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[92, 6.5]",0.98,-0.01,-9.62%,2023-07-26 09:00:00,2023-07-26 20:00:00,-0.13,0.0,1.0,0.00%,-2.00%,,-2.00%,-2.00%,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,2 天 21 小时 0 分钟,1.0,1.0,-0.00101644222134889,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[20, 4.0]",0.97,-0.02,-13.76%,2023-10-24 01:00:00,2023-10-24 06:00:00,-0.14,1.0,2.0,33.33%,-0.83%,1.46,6.78%,-8.30%,1 天 21 小时 0 分钟,0 天 15 小时 0 分钟,1 天 1 小时 20 分钟,1.0,1.0,-0.0015426427364566564,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[152, 5.5]",0.94,-0.04,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.14,3.0,3.0,50.00%,-0.12%,0.98,14.97%,-23.84%,7 天 7 小时 0 分钟,1 天 3 小时 0 分钟,5 天 3 小时 30 分钟,2.0,1.0,-0.003137453820745706,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[150, 5.5]",0.94,-0.04,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.14,3.0,3.0,50.00%,-0.09%,0.98,14.97%,-23.84%,7 天 7 小时 0 分钟,1 天 3 小时 0 分钟,5 天 3 小时 20 分钟,2.0,1.0,-0.0030576611317482127,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[66, 1.0]",0.81,-0.12,-79.57%,2024-03-05 01:00:00,2024-07-29 21:00:00,-0.15,95.0,246.0,27.86%,0.47%,3.04,114.36%,-15.71%,7 天 13 小时 0 分钟,0 天 0 小时 0 分钟,1 天 8 小时 14 分钟,4.0,14.0,-0.010281668866965243,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[68, 4.5]",0.9,-0.06,-41.69%,2023-10-26 20:00:00,2024-07-15 10:00:00,-0.15,8.0,17.0,32.00%,0.34%,2.29,43.98%,-20.26%,4 天 2 小时 0 分钟,0 天 14 小时 0 分钟,2 天 7 小时 31 分钟,3.0,6.0,-0.005225820757360777,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[66, 5.5]",0.94,-0.04,-23.88%,2023-05-15 17:00:00,2023-10-24 06:00:00,-0.17,1.0,3.0,25.00%,-1.09%,2.3,14.51%,-14.28%,3 天 17 小时 0 分钟,0 天 23 小时 0 分钟,2 天 8 小时 0 分钟,1.0,2.0,-0.003302346255230515,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[70, 4.0]",0.88,-0.08,-45.26%,2023-06-24 12:00:00,2024-03-28 19:00:00,-0.17,15.0,25.0,37.50%,0.37%,1.81,43.98%,-20.26%,7 天 2 小时 0 分钟,0 天 10 小时 0 分钟,2 天 6 小时 31 分钟,3.0,6.0,-0.006534843827309622,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[78, 5.5]",0.93,-0.04,-26.36%,2024-11-14 01:00:00,2025-01-01 00:00:00,-0.17,3.0,6.0,33.33%,-0.26%,1.88,17.58%,-14.28%,4 天 14 小时 0 分钟,0 天 23 小时 0 分钟,2 天 22 小时 46 分钟,2.0,3.0,-0.003733394884399277,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[480, 4.0]",0.76,-0.15,-89.25%,2024-03-14 06:00:00,2024-12-11 01:00:00,-0.17,2.0,8.0,20.00%,16.49%,8.41,297.99%,-45.46%,20 天 21 小时 0 分钟,6 天 7 小时 0 分钟,13 天 17 小时 18 分钟,1.0,7.0,-0.01359022448570113,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[72, 6.0]",0.97,-0.02,-9.79%,2023-07-26 09:00:00,2024-03-08 20:00:00,-0.18,0.0,1.0,0.00%,-2.87%,,-2.87%,-2.87%,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,1.0,1.0,-0.0014640761244736344,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[80, 5.5]",0.92,-0.05,-26.67%,2024-11-14 01:00:00,2025-01-01 00:00:00,-0.18,3.0,6.0,33.33%,-0.32%,1.86,17.58%,-14.28%,4 天 14 小时 0 分钟,0 天 23 小时 0 分钟,2 天 22 小时 53 分钟,2.0,3.0,-0.0039413130666587914,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[88, 6.5]",0.97,-0.02,-9.79%,2023-07-26 09:00:00,2024-03-08 20:00:00,-0.18,0.0,1.0,0.00%,-2.87%,,-2.87%,-2.87%,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,1.0,1.0,-0.0014640761244736344,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[86, 6.5]",0.97,-0.02,-9.79%,2023-07-26 09:00:00,2024-03-08 20:00:00,-0.18,0.0,1.0,0.00%,-2.87%,,-2.87%,-2.87%,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,2 天 10 小时 0 分钟,1.0,1.0,-0.0014640761244736344,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[74, 1.0]",0.75,-0.16,-80.35%,2024-03-05 01:00:00,2024-07-29 21:00:00,-0.2,85.0,230.0,26.98%,0.45%,3.14,114.36%,-15.71%,8 天 3 小时 0 分钟,0 天 0 小时 0 分钟,1 天 10 小时 49 分钟,6.0,14.0,-0.014678131313993537,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[64, 5.5]",0.92,-0.05,-23.88%,2023-05-15 17:00:00,2023-10-24 06:00:00,-0.21,1.0,3.0,25.00%,-1.51%,2.12,14.51%,-14.28%,3 天 17 小时 0 分钟,0 天 23 小时 0 分钟,2 天 6 小时 0 分钟,1.0,2.0,-0.004184681884199959,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[84, 4.5]",0.88,-0.07,-35.11%,2023-10-26 20:00:00,2024-04-13 12:00:00,-0.21,10.0,12.0,45.45%,-0.04%,1.19,18.80%,-20.26%,9 天 23 小时 0 分钟,0 天 10 小时 0 分钟,2 天 21 小时 54 分钟,3.0,3.0,-0.006315866781267276,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[98, 5.0]",0.87,-0.08,-38.59%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.22,6.0,7.0,46.15%,-0.59%,1.0,13.30%,-20.26%,10 天 0 小时 0 分钟,0 天 23 小时 0 分钟,3 天 22 小时 13 分钟,5.0,5.0,-0.007131760463760073,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[156, 5.0]",0.86,-0.09,-38.80%,2023-12-09 10:00:00,2025-01-01 00:00:00,-0.23,8.0,5.0,61.54%,-0.29%,0.59,20.21%,-23.84%,12 天 8 小时 0 分钟,0 天 13 小时 0 分钟,5 天 23 小时 32 分钟,5.0,1.0,-0.007712354531769328,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[158, 5.0]",0.86,-0.09,-38.96%,2023-12-09 10:00:00,2025-01-01 00:00:00,-0.23,8.0,5.0,61.54%,-0.27%,0.6,20.21%,-23.84%,13 天 4 小时 0 分钟,0 天 13 小时 0 分钟,5 天 23 小时 36 分钟,5.0,2.0,-0.007612494114493384,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[76, 5.0]",0.85,-0.09,-38.89%,2023-05-15 17:00:00,2023-10-24 06:00:00,-0.24,5.0,9.0,35.71%,-0.48%,1.62,17.77%,-20.26%,4 天 12 小时 0 分钟,0 天 23 小时 0 分钟,2 天 15 小时 25 分钟,3.0,4.0,-0.007899099084808237,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[86, 4.5]",0.86,-0.09,-35.11%,2023-10-26 20:00:00,2024-04-13 12:00:00,-0.24,10.0,12.0,45.45%,-0.05%,1.19,24.88%,-20.26%,9 天 23 小时 0 分钟,0 天 10 小时 0 分钟,2 天 23 小时 46 分钟,3.0,3.0,-0.0073015589001314,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[148, 5.5]",0.9,-0.06,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.24,3.0,3.0,50.00%,-0.83%,0.87,14.97%,-23.84%,7 天 7 小时 0 分钟,1 天 3 小时 0 分钟,4 天 17 小时 10 分钟,2.0,1.0,-0.005393222421733679,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[90, 5.5]",0.86,-0.09,-38.03%,2024-04-13 20:00:00,2025-01-01 00:00:00,-0.24,2.0,5.0,28.57%,-1.82%,1.48,14.77%,-13.25%,4 天 18 小时 0 分钟,2 天 6 小时 0 分钟,3 天 7 小时 42 分钟,2.0,4.0,-0.00774842319553859,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[64, 1.0]",0.71,-0.19,-79.04%,2024-03-05 01:00:00,2024-12-31 07:00:00,-0.24,94.0,256.0,26.86%,0.43%,3.15,114.36%,-15.71%,7 天 13 小时 0 分钟,0 天 0 小时 0 分钟,1 天 7 小时 15 分钟,4.0,14.0,-0.016896815749561478,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[68, 1.0]",0.69,-0.21,-81.75%,2024-03-05 01:00:00,2024-07-29 21:00:00,-0.25,93.0,241.0,27.84%,0.43%,2.99,114.36%,-15.71%,7 天 13 小时 0 分钟,0 天 0 小时 0 分钟,1 天 8 小时 55 分钟,5.0,15.0,-0.01870487706270385,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[482, 6.5]",0.82,-0.11,-42.70%,2023-11-09 14:00:00,2025-01-01 00:00:00,-0.27,1.0,1.0,50.00%,-6.49%,0.56,16.51%,-29.50%,20 天 21 小时 0 分钟,12 天 16 小时 0 分钟,16 天 18 小时 30 分钟,1.0,1.0,-0.009853463176069943,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[480, 6.5]",0.82,-0.11,-42.70%,2023-11-09 14:00:00,2025-01-01 00:00:00,-0.27,1.0,1.0,50.00%,-6.49%,0.56,16.51%,-29.50%,20 天 21 小时 0 分钟,12 天 16 小时 0 分钟,16 天 18 小时 30 分钟,1.0,1.0,-0.009853463176069943,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[484, 6.5]",0.82,-0.12,-42.98%,2023-11-09 14:00:00,2025-01-01 00:00:00,-0.27,1.0,1.0,50.00%,-6.78%,0.54,15.94%,-29.50%,20 天 22 小时 0 分钟,12 天 16 小时 0 分钟,16 天 19 小时 0 分钟,1.0,1.0,-0.010100440375654385,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[86, 6.0]",0.92,-0.05,-18.76%,2023-07-26 09:00:00,2024-05-13 22:00:00,-0.27,0.0,2.0,0.00%,-4.22%,,-2.87%,-5.57%,2 天 20 小时 0 分钟,2 天 10 小时 0 分钟,2 天 15 小时 0 分钟,1.0,2.0,-0.004338851593501003,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[146, 5.5]",0.88,-0.08,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.28,3.0,3.0,50.00%,-1.25%,0.8,12.53%,-23.84%,6 天 7 小时 0 分钟,1 天 3 小时 0 分钟,4 天 13 小时 10 分钟,2.0,1.0,-0.00649442071176054,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[70, 1.0]",0.64,-0.24,-82.79%,2024-03-05 01:00:00,2024-07-29 21:00:00,-0.29,88.0,236.0,27.16%,0.38%,3.04,114.36%,-15.71%,7 天 14 小时 0 分钟,0 天 0 小时 0 分钟,1 天 9 小时 58 分钟,6.0,14.0,-0.02224945309791182,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[100, 5.0]",0.82,-0.12,-38.59%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.3,6.0,7.0,46.15%,-0.97%,0.91,12.50%,-23.84%,10 天 0 小时 0 分钟,1 天 3 小时 0 分钟,3 天 22 小时 36 分钟,5.0,5.0,-0.01001827417418466,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[120, 5.0]",0.83,-0.1,-34.21%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.31,6.0,6.0,50.00%,-0.78%,0.85,23.40%,-23.84%,10 天 2 小时 0 分钟,1 天 3 小时 0 分钟,4 天 12 小时 35 分钟,4.0,3.0,-0.009038825021046248,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[154, 5.0]",0.8,-0.13,-41.53%,2023-12-09 10:00:00,2025-01-01 00:00:00,-0.31,8.0,7.0,53.33%,-0.69%,0.77,20.21%,-23.84%,15 天 6 小时 0 分钟,0 天 13 小时 0 分钟,5 天 19 小时 0 分钟,3.0,2.0,-0.011109560762654791,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[86, 5.5]",0.83,-0.11,-34.43%,2024-04-13 20:00:00,2025-01-01 00:00:00,-0.32,3.0,6.0,33.33%,-1.69%,1.26,16.61%,-14.28%,4 天 17 小时 0 分钟,0 天 23 小时 0 分钟,3 天 0 小时 46 分钟,3.0,4.0,-0.009552155558731124,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[38, 2.5]",0.62,-0.25,-78.95%,2024-03-05 01:00:00,2024-12-07 12:00:00,-0.32,70.0,148.0,32.11%,0.27%,2.31,85.78%,-31.34%,5 天 18 小时 0 分钟,0 天 1 小时 0 分钟,1 天 2 小时 57 分钟,3.0,9.0,-0.02373450223819884,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[32, 5.0]",0.93,-0.04,-13.76%,2023-10-24 01:00:00,2023-10-24 06:00:00,-0.32,0.0,1.0,0.00%,-7.05%,,-7.05%,-7.05%,1 天 3 小时 0 分钟,1 天 3 小时 0 分钟,1 天 3 小时 0 分钟,1.0,1.0,-0.0036752090166992657,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[84, 5.5]",0.83,-0.11,-34.43%,2024-04-13 20:00:00,2025-01-01 00:00:00,-0.32,3.0,6.0,33.33%,-1.69%,1.26,16.61%,-14.28%,4 天 17 小时 0 分钟,0 天 23 小时 0 分钟,3 天 0 小时 46 分钟,3.0,4.0,-0.009552155558731124,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[110, 5.0]",0.79,-0.13,-40.68%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.33,6.0,7.0,46.15%,-1.15%,0.91,18.29%,-23.84%,10 天 1 小时 0 分钟,1 天 3 小时 0 分钟,4 天 1 小时 23 分钟,3.0,4.0,-0.011767007266464402,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[112, 5.0]",0.78,-0.14,-41.24%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.33,7.0,7.0,50.00%,-1.09%,0.79,18.29%,-23.84%,10 天 1 小时 0 分钟,1 天 3 小时 0 分钟,4 天 5 小时 42 分钟,3.0,3.0,-0.01212276397230172,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[108, 5.0]",0.79,-0.13,-40.68%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.33,6.0,7.0,46.15%,-1.15%,0.91,18.29%,-23.84%,10 天 1 小时 0 分钟,1 天 3 小时 0 分钟,4 天 1 小时 23 分钟,3.0,4.0,-0.011767007266464402,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[30, 4.5]",0.91,-0.06,-17.61%,2023-09-23 00:00:00,2023-10-24 06:00:00,-0.34,3.0,2.0,60.00%,-1.73%,0.38,5.04%,-11.50%,2 天 5 小时 0 分钟,0 天 20 小时 0 分钟,1 天 9 小时 12 分钟,3.0,1.0,-0.004993529659022444,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[90, 5.0]",0.81,-0.12,-33.97%,2023-05-15 17:00:00,2023-06-21 21:00:00,-0.35,6.0,9.0,40.00%,-0.77%,1.27,14.77%,-20.26%,9 天 23 小时 0 分钟,0 天 23 小时 0 分钟,3 天 8 小时 56 分钟,4.0,4.0,-0.01026711933723401,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[114, 5.0]",0.77,-0.15,-41.69%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.35,7.0,7.0,50.00%,-1.17%,0.77,22.95%,-23.84%,10 天 2 小时 0 分钟,1 天 3 小时 0 分钟,4 天 6 小时 30 分钟,3.0,3.0,-0.01296837897007097,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[116, 5.0]",0.77,-0.15,-41.69%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.35,7.0,7.0,50.00%,-1.19%,0.77,22.69%,-23.84%,10 天 2 小时 0 分钟,1 天 3 小时 0 分钟,4 天 6 小时 55 分钟,3.0,3.0,-0.013026770205079141,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[92, 5.0]",0.82,-0.12,-33.97%,2023-05-15 17:00:00,2023-06-21 21:00:00,-0.35,6.0,9.0,40.00%,-0.75%,1.27,14.77%,-20.26%,9 天 23 小时 0 分钟,0 天 23 小时 0 分钟,3 天 10 小时 36 分钟,4.0,4.0,-0.010210072691474448,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[98, 4.5]",0.77,-0.15,-41.89%,2023-10-26 20:00:00,2024-04-13 12:00:00,-0.36,8.0,13.0,38.10%,-0.71%,1.36,26.63%,-20.26%,10 天 0 小时 0 分钟,0 天 10 小时 0 分钟,3 天 6 小时 42 分钟,3.0,5.0,-0.013190450949497223,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[90, 6.0]",0.91,-0.06,-15.83%,2024-05-15 07:00:00,2025-01-01 00:00:00,-0.36,1.0,2.0,33.33%,-2.98%,0.6,3.81%,-10.76%,3 天 19 小时 0 分钟,2 天 21 小时 0 分钟,3 天 4 小时 20 分钟,1.0,1.0,-0.0048520177639468365,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[18, 2.5]",0.55,-0.3,-83.49%,2023-06-22 02:00:00,2024-02-26 17:00:00,-0.36,124.0,225.0,35.53%,0.11%,1.91,92.58%,-21.37%,2 天 22 小时 0 分钟,0 天 0 小时 0 分钟,0 天 13 小时 40 分钟,5.0,10.0,-0.029249017608843908,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[144, 6.0]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.36,2.0,2.0,50.00%,-3.11%,0.58,12.53%,-23.84%,6 天 6 小时 0 分钟,1 天 3 小时 0 分钟,4 天 1 小时 0 分钟,1.0,1.0,-0.008442736634034165,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[92, 6.0]",0.91,-0.06,-15.83%,2024-05-15 07:00:00,2025-01-01 00:00:00,-0.36,1.0,2.0,33.33%,-2.98%,0.6,3.81%,-10.76%,3 天 19 小时 0 分钟,2 天 21 小时 0 分钟,3 天 4 小时 20 分钟,1.0,1.0,-0.0048520177639468365,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[118, 5.0]",0.77,-0.15,-42.12%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.36,7.0,7.0,50.00%,-1.22%,0.76,22.69%,-23.84%,10 天 2 小时 0 分钟,1 天 3 小时 0 分钟,4 天 8 小时 47 分钟,3.0,3.0,-0.013282553226892202,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[94, 6.0]",0.91,-0.06,-15.83%,2024-05-15 07:00:00,2025-01-01 00:00:00,-0.36,1.0,2.0,33.33%,-2.98%,0.6,3.81%,-10.76%,3 天 19 小时 0 分钟,2 天 21 小时 0 分钟,3 天 4 小时 20 分钟,1.0,1.0,-0.0048520177639468365,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[48, 1.5]",0.61,-0.26,-73.89%,2024-03-05 01:00:00,2024-12-31 07:00:00,-0.36,102.0,230.0,30.72%,0.35%,2.54,122.91%,-31.34%,7 天 4 小时 0 分钟,0 天 0 小时 0 分钟,1 天 4 小时 13 分钟,4.0,12.0,-0.02489173813025558,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[106, 4.5]",0.75,-0.16,-45.39%,2023-10-26 20:00:00,2024-12-31 23:00:00,-0.36,7.0,12.0,36.84%,-0.87%,1.41,25.13%,-23.84%,10 天 1 小时 0 分钟,0 天 10 小时 0 分钟,3 天 13 小时 3 分钟,3.0,6.0,-0.01439695239094585,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[126, 5.5]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.37,3.0,3.0,50.00%,-1.94%,0.71,12.58%,-23.84%,5 天 17 小时 0 分钟,1 天 3 小时 0 分钟,3 天 20 小时 50 分钟,2.0,1.0,-0.008577257522631054,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[144, 5.5]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.37,3.0,4.0,42.86%,-1.68%,0.96,12.53%,-23.84%,6 天 7 小时 0 分钟,1 天 3 小时 0 分钟,4 天 12 小时 8 分钟,2.0,2.0,-0.008654587616285792,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[122, 5.5]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.37,3.0,3.0,50.00%,-1.94%,0.71,12.58%,-23.84%,5 天 17 小时 0 分钟,1 天 3 小时 0 分钟,3 天 20 小时 50 分钟,2.0,1.0,-0.008577257522631054,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[36, 2.5]",0.57,-0.29,-78.89%,2024-03-05 01:00:00,2024-12-07 12:00:00,-0.37,69.0,158.0,30.40%,0.26%,2.49,92.66%,-31.34%,5 天 13 小时 0 分钟,0 天 1 小时 0 分钟,1 天 1 小时 49 分钟,4.0,13.0,-0.02760288258979482,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[124, 5.5]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.37,3.0,3.0,50.00%,-1.94%,0.71,12.58%,-23.84%,5 天 17 小时 0 分钟,1 天 3 小时 0 分钟,3 天 20 小时 50 分钟,2.0,1.0,-0.008577257522631054,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[72, 4.5]",0.73,-0.18,-47.76%,2023-05-15 17:00:00,2024-07-15 10:00:00,-0.37,10.0,16.0,38.46%,-0.74%,1.32,19.83%,-20.26%,4 天 2 小时 0 分钟,0 天 14 小时 0 分钟,2 天 8 小时 43 分钟,3.0,5.0,-0.015826020226862303,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[120, 5.5]",0.84,-0.1,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.38,3.0,3.0,50.00%,-2.01%,0.7,11.78%,-23.84%,5 天 17 小时 0 分钟,1 天 3 小时 0 分钟,3 天 17 小时 40 分钟,2.0,1.0,-0.008752548520068237,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[88, 6.0]",0.9,-0.06,-16.43%,2023-07-26 09:00:00,2025-01-01 00:00:00,-0.38,1.0,2.0,33.33%,-3.27%,0.56,3.81%,-10.76%,3 天 19 小时 0 分钟,2 天 10 小时 0 分钟,3 天 0 小时 40 分钟,1.0,1.0,-0.005297932986481291,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[96, 5.0]",0.75,-0.16,-40.78%,2023-10-26 20:00:00,2025-01-01 00:00:00,-0.39,5.0,8.0,38.46%,-1.65%,1.08,12.50%,-20.26%,10 天 0 小时 0 分钟,0 天 23 小时 0 分钟,3 天 15 小时 13 分钟,4.0,5.0,-0.014124681652567195,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[88, 4.5]",0.78,-0.14,-37.12%,2023-10-26 20:00:00,2024-04-13 12:00:00,-0.39,10.0,12.0,45.45%,-0.58%,1.04,24.88%,-20.26%,9 天 23 小时 0 分钟,0 天 10 小时 0 分钟,3 天 0 小时 2 分钟,3.0,3.0,-0.012686702388913007,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[116, 5.5]",0.83,-0.11,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.39,3.0,3.0,50.00%,-2.15%,0.67,11.78%,-23.84%,5 天 3 小时 0 分钟,1 天 3 小时 0 分钟,3 天 12 小时 50 分钟,2.0,1.0,-0.009144450408505311,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[44, 1.5]",0.57,-0.29,-75.11%,2024-11-14 01:00:00,2024-12-31 07:00:00,-0.39,111.0,248.0,30.92%,0.32%,2.5,122.58%,-22.42%,7 天 3 小时 0 分钟,0 天 0 小时 0 分钟,1 天 1 小时 59 分钟,3.0,12.0,-0.028229377157670932,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[102, 4.5]",0.72,-0.18,-47.24%,2023-10-26 20:00:00,2024-12-31 23:00:00,-0.39,7.0,12.0,36.84%,-1.10%,1.33,25.13%,-23.84%,10 天 1 小时 0 分钟,0 天 10 小时 0 分钟,3 天 11 小时 47 分钟,3.0,6.0,-0.016535430306824694,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[114, 5.5]",0.83,-0.11,-26.87%,2023-06-06 12:00:00,2023-06-21 21:00:00,-0.39,3.0,3.0,50.00%,-2.13%,0.68,11.78%,-23.84%,5 天 3 小时 0 分钟,1 天 3 小时 0 分钟,3 天 11 小时 50 分钟,2.0,1.0,-0.009085811482879236,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
